regional_unit,school_district,prefecture,municipal_unit,district,municipality,school_type,school_subtype,school_code,school_name,phone_number,fax_number,email,area,street_address,zip_code,lat,lng,Ανθούπολη,Περιστέρι,Άγιος Αντώνιος,Σεπόλια,Αττική,Σταθμός Λαρίσης,Μεταξουργείο,Ομόνοια,Πανεπιστήμιο,Σύνταγμα,Ακρόπολη,Συγγρού–Φίξ,Νέος Κόσμος,Άγιος Ιωάννης,Δάφνη,Άγιος ΔημήτριοςΑλέξανδρος Παναγούλης,ΗλιούποληΓρηγόρης Λαμπράκης,Άλιμος,Αργυρούπολη,Ελληνικό,min_dist
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ - ΚΑΜΑΤΕΡΟΥ,ΚΑΜΑΤΕΡΟΥ,ΚΑΜΑΤΕΡΟΥ,Δημοτικά Σχολεία,Ενιαίου Τύπου Ολοήμερο Δημοτικό Σχολείο,9051274,5ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΑΜΑΤΕΡΟΥ,2102387570.0,2102387570,mail@5dim-kamat.att.sch.gr,Καματερό,Μακεδονίας 32,13451,38.05864,23.720414,5.35479599021134,5.410375247715884,5.824984933163406,5.757480301716929,6.061809735622359,6.781569505255234,7.328677118065994,7.653680685989891,8.114936285840944,8.712201677779746,9.227400349860762,9.648156511949846,10.33447216300805,10.55077999015126,11.31757477119922,12.287562678565914,13.463467993130775,14.560958549699563,16.153983544374515,17.17271718812155,5.35479599021134
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΠΕΡΙΣΤΕΡΙΟΥ,ΠΕΡΙΣΤΕΡΙΟΥ,3ου ΔΗΜ. ΔΙΑΜΕΡ. ΠΕΡΙΣΤΕΡΙΟΥ,Δημοτικά Σχολεία,Ενιαίου Τύπου Ολοήμερο Δημοτικό Σχολείο,9050398,28ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,2105717300.0,2105717300,mail@28dim-perist.att.sch.gr,ΠΕΡΙΣΤΕΡΙ,ΧΑΛΚΙΔΟΣ 10,12133,38.020261,23.700166,1.0704771829840418,0.9002074414909714,1.4355742702605927,2.326035254367594,3.2613469590249182,3.69470846172925,4.103870041921976,4.809711072270808,5.465474414365257,6.069987128058788,6.17761910471937,6.40926570834228,7.105779977641455,7.552710811695281,8.3325463362885,9.318315501177288,10.50947168725767,11.490237886697823,13.010019080430617,14.00326613269217,0.9002074414909714
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΙΛΙΟΥ (ΝΕΩΝ ΛΙΟΣΙΩΝ),ΙΛΙΟΥ (ΝΕΩΝ ΛΙΟΣΙΩΝ),ΙΛΙΟΥ (ΝΕΩΝ ΛΙΟΣΙΩΝ),Νηπιαγωγεία,Ενιαίου Τύπου Ολοήμερο Νηπιαγωγείο,9520730,30ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,2102690073.0,,mail@30nip-iliou.att.sch.gr,ΙΛΙΟΥ,ΒΕΛΕΣΤΙΝΟΥ 40,13123,38.033465,23.698815,1.8917821119405664,2.13461538079508,2.781912954592907,3.538267592883905,4.356942744762372,4.889434769529586,5.343787591897872,5.986662574587243,6.617110801975353,7.234571123859136,7.425244297180627,7.69204277029588,8.393706568342038,8.807925091849263,9.592726081073389,10.58330886710186,11.779176120597931,12.780927545362164,14.314872680730764,15.313497699625868,1.8917821119405664
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΠΕΡΙΣΤΕΡΙΟΥ,ΠΕΡΙΣΤΕΡΙΟΥ,3ου ΔΗΜ. ΔΙΑΜΕΡ. ΠΕΡΙΣΤΕΡΙΟΥ,Νηπιαγωγεία,Ενιαίου Τύπου Ολοήμερο Νηπιαγωγείο,9051226,30ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,2105754400.0,2105754400,mail@30nip-perist.att.sch.gr,ΠΕΡΙΣΤΕΡΙ,ΠΑΝΑΓΗ ΤΣΑΛΔΑΡΗ 2,12132,38.007198,23.699217,1.351511247163711,0.6812892285442872,0.1088358559782615,1.6520301034754037,2.6878383529959944,2.878511866247352,3.163269348243597,3.9652076472539566,4.641879313597438,5.205834782761677,5.158930281823978,5.315693823929406,5.993721299056291,6.500615548792933,7.263929507148129,8.2338578112284,9.410188531976248,10.348800883663376,11.83782367602811,12.818808079356511,0.1088358559782615
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΠΕΡΙΣΤΕΡΙΟΥ,ΠΕΡΙΣΤΕΡΙΟΥ,1ου ΔΗΜ. ΔΙΑΜΕΡ. ΠΕΡΙΣΤΕΡΙΟΥ,Νηπιαγωγεία,Ενιαίου Τύπου Ολοήμερο Νηπιαγωγείο,9051232,36ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,2105778329.0,2105778329,mail@36nip-perist.att.sch.gr,ΠΕΡΙΣΤΕΡΙ,ΑΚΑΡΝΑΝΙΑΣ 65,12135,38.020583,23.688131,0.4847261276205767,1.167254737366599,1.9379293251629133,3.354847872546127,4.370963678450764,4.672054172444351,4.99104986204484,5.776176276164475,6.450479315210799,7.026508313932071,6.99450913646078,7.140254816833049,7.810883509742396,8.331430439188619,9.090532425895129,10.054996047633844,11.224852322243052,12.143182060213045,13.610161772140986,14.580024015951174,0.4847261276205767
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΧΑΪΔΑΡΙΟΥ,ΧΑΙΔΑΡΙΟΥ,ΧΑΙΔΑΡΙΟΥ,Νηπιαγωγεία,Ενιαίου Τύπου Ολοήμερο Νηπιαγωγείο,9051314,7ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΪΔΑΡΙΟΥ,2105323585.0,2105323585,mail@7nip-chaid.att.sch.gr,ΧΑΙΔΑΡΙ,ΓΡΑΜΜΟΥ 1,12461,38.009697,23.663558,3.127161633690137,3.589747787773345,4.003826905782505,5.581833073566448,6.5983694704612565,6.63045082580524,6.747917850133293,7.599006161823652,8.2555471604903,8.73054781881851,8.408166258533479,8.36338586790901,8.924272170668411,9.565810212159,10.23334057511784,11.099498333297976,12.169019964074614,12.908924410402358,14.205282780262944,15.093185851420072,3.127161633690137
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΙΓΑΛΕΩ,ΑΙΓΑΛΕΩ,ΑΙΓΑΛΕΩ,Ιδιωτικά Σχολεία,Ιδιωτικό Νηπιαγωγείο,7053103,Ιδιωτικό Νηπιαγωγείο - Το Στρουμφοχωριό,,,,Αιγάλεω Αττικής,Μίνωος 31,12241,37.982424,23.67499,3.944831542324759,3.863273565844029,3.645403197921483,4.7428975310423205,5.5182430264314,5.21298238560641,5.083029330951313,5.870028621639225,6.427054431350322,6.750643049139928,6.188183728716595,5.989152873618093,6.425532013336373,7.1161933856430535,7.684313309189791,8.453471671178951,9.435462715689036,10.07315362592843,11.285393344002024,12.139215446554813,3.645403197921483
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΙΛΙΟΥ (ΝΕΩΝ ΛΙΟΣΙΩΝ),ΙΛΙΟΥ (ΝΕΩΝ ΛΙΟΣΙΩΝ),ΙΛΙΟΥ (ΝΕΩΝ ΛΙΟΣΙΩΝ),Νηπιαγωγεία,Ενιαίου Τύπου Ολοήμερο Νηπιαγωγείο,9050434,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,2102615686.0,2102615686,mail@1nip-iliou.att.sch.gr,ΙΛΙΟΥ,ΝΑΥΣΙΚΑΣ ΚΑΙ ΕΚΤΟΡΟΣ,13122,38.034404,23.709752,2.7345898582083183,2.689517105160724,3.0896856119499017,3.2627203239945004,3.84865276173913,4.492473223341092,5.006770206572886,5.518791304954081,6.093537907570819,6.7160727835688645,7.047206571537941,7.388326221596002,8.09231003530395,8.423914457092145,9.210073631128235,10.201652242183435,11.398900335036172,12.447024776158669,14.014126264521726,15.02572450605054,2.689517105160724
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΠΕΡΙΣΤΕΡΙΟΥ,ΠΕΡΙΣΤΕΡΙΟΥ,1ου ΔΗΜ. ΔΙΑΜΕΡ. ΠΕΡΙΣΤΕΡΙΟΥ,Νηπιαγωγεία,Ενιαίου Τύπου Ολοήμερο Νηπιαγωγείο,9051511,45ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,2105736040.0,2105736040,mail@45nip-perist.att.sch.gr,ΠΕΡΙΣΤΕΡΙ,ΗΣΙΟΔΟΥ 67,12137,38.025425,23.672168,2.25505452335728,2.9221114154564134,3.612784241611828,5.136103065288657,6.166609586638397,6.404227098858084,6.666789206373567,7.484576724521728,8.161481646373181,8.713235439464762,8.584291229736278,8.661537411054052,9.298787091594985,9.87161793034026,10.60383125334973,11.538929324919255,12.678091585842262,13.52988300577374,14.93287575551073,15.871760399338902,2.25505452335728
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΠΕΡΙΣΤΕΡΙΟΥ,ΠΕΡΙΣΤΕΡΙΟΥ,4ου ΔΗΜ. ΔΙΑΜΕΡ. ΠΕΡΙΣΤΕΡΙΟΥ,Νηπιαγωγεία,Ενιαίου Τύπου Ολοήμερο Νηπιαγωγείο,9051051,21ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,2105737078.0,,mail@21nip-perist.att.sch.gr,ΠΕΡΙΣΤΕΡΙ,ΦΙΛΙΚΩΝ ΚΑΙ ΑΠΠΙΑΝΟΥ 2,12131,38.002482,23.695178,1.5498831210603896,1.0533938534517795,0.6163307864555464,2.03375963774353,3.027626659698296,3.068958007710929,3.2501836060179694,4.090361001547424,4.762359496961151,5.287013792814163,5.1244170578973,5.212478157473574,5.863670488441796,6.418962958736556,7.160510220268682,8.109153879999841,9.265504594232466,10.16083808086114,11.614570862483456,12.58046010360262,0.6163307864555464
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΧΑΪΔΑΡΙΟΥ,ΧΑΙΔΑΡΙΟΥ,ΧΑΙΔΑΡΙΟΥ,Νηπιαγωγεία,Ενιαίου Τύπου Ολοήμερο Νηπιαγωγείο,9051460,11ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΪΔΑΡΙΟΥ,2105322177.0,,mail@11nip-chaid.att.sch.gr,ΧΑΪΔΑΡΙ,ΚΟΜΝΗΝΩΝ 39,12462,38.015907,23.634001,6.312119306364436,6.856834149395472,7.328645154779694,8.912029967239668,9.931736611137902,9.957238943974309,10.052725394770247,10.90349998077969,11.550872293335352,12.001850055552117,11.613326526859415,11.511578903827983,12.019221129042313,12.689429794751936,13.307910688040666,14.114183563490329,15.11483197548203,15.74729071387501,16.91806136452372,17.736910224985174,6.312119306364436
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ - ΚΑΜΑΤΕΡΟΥ,ΚΑΜΑΤΕΡΟΥ,ΚΑΜΑΤΕΡΟΥ,Νηπιαγωγεία,Ενιαίου Τύπου Ολοήμερο Νηπιαγωγείο,9050258,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΜΑΤΕΡΟΥ,2102385710.0,2102385710,mail@1nip-kamat.att.sch.gr,ΚΑΜΑΤΕΡΟ,ΘΕΣΣΑΛΟΝΙΚΗΣ 37,13451,38.060769,23.712587,5.066319725594689,5.233073945678799,5.748879629374558,5.925140152742019,6.367773968843939,7.063028461302558,7.59936476640338,8.00843994052182,8.517024163966818,9.128042493939688,9.573874266973448,9.961011686886753,10.658249785914268,10.92581416254065,11.703514789713994,12.685497544092028,13.873274435073084,14.952985968151092,16.537786259624607,17.554909597270587,5.066319725594689
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ - ΚΑΜΑΤΕΡΟΥ,ΚΑΜΑΤΕΡΟΥ,ΚΑΜΑΤΕΡΟΥ,Νηπιαγωγεία,Ενιαίου Τύπου Ολοήμερο Νηπιαγωγείο,9050794,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΜΑΤΕΡΟΥ,2102322655.0,2102322655,mail@2nip-kamat.att.sch.gr,ΚΑΜΑΤΕΡΟ,ΤΕΡΜΑ ΓΡΗΓΟΡΙΟΥ ΛΑΜΠΡΑΚΗ,13451,38.061933,23.706953,4.913902398966186,5.161138644638565,5.742454831022233,6.0869068264448405,6.617619466110424,7.289981297684001,7.814756809307262,8.277987110008752,8.815604772633105,9.432972707726544,9.829593270286578,10.191986949380729,10.894002209428695,11.19595184651687,11.97877527321601,12.966477707240166,14.159898060479042,15.225185419398386,16.80168738622229,17.816280695400657,4.913902398966186
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΠΕΡΙΣΤΕΡΙΟΥ,ΠΕΡΙΣΤΕΡΙΟΥ,4ου ΔΗΜ. ΔΙΑΜΕΡ. ΠΕΡΙΣΤΕΡΙΟΥ,Νηπιαγωγεία,Ενιαίου Τύπου Ολοήμερο Νηπιαγωγείο,9050840,10ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,2105737078.0,,mail@10nip-perist.att.sch.gr,ΠΕΡΙΣΤΕΡΙ,ΦΙΛΙΚΩΝ ΚΑΙ ΑΠΠΙΑΝΟΥ 2,12131,38.00242,23.695285,1.559494704821499,1.0589411819009604,0.6110020324272097,2.0219809723363724,3.015158844424882,3.055656668023221,3.236755754143949,4.076929830381009,4.748927590335237,5.273617689116063,5.1113957942052295,5.19988500364444,5.851320543773205,6.406270339725208,7.147998412731995,8.09683899719754,9.253392108647812,10.149173011527054,11.603332969383343,12.569423328101442,0.6110020324272097
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΠΕΡΙΣΤΕΡΙΟΥ,ΠΕΡΙΣΤΕΡΙΟΥ,1ου ΔΗΜ. ΔΙΑΜΕΡ. ΠΕΡΙΣΤΕΡΙΟΥ,Νηπιαγωγεία,Ενιαίου Τύπου Ολοήμερο Νηπιαγωγείο,9051233,37ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,2105778329.0,2105778329,mail@37nip-perist.att.sch.gr,ΠΕΡΙΣΤΕΡΙ,ΑΚΑΡΝΑΝΙΑΣ 65,12135,38.020578,23.688134,0.4841228374373164,1.1666640714726226,1.937326178567616,3.354291558014105,4.370421545226397,4.671477104468951,4.990457327635891,5.775593376559481,6.449898153490754,7.02592114462,6.993906017714436,7.139647190910689,7.810275106102442,8.330824140263637,9.089925016968571,10.054387859786818,11.224243726612045,12.142573925040466,13.609555621283,14.579419237447553,0.4841228374373164
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ - ΚΑΜΑΤΕΡΟΥ,ΚΑΜΑΤΕΡΟΥ,ΚΑΜΑΤΕΡΟΥ,Νηπιαγωγεία,Ενιαίου Τύπου Ολοήμερο Νηπιαγωγείο,9051068,3ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΜΑΤΕΡΟΥ,2105069377.0,2105069377,mail@3nip-kamat.att.sch.gr,ΚΑΜΑΤΕΡΟ,ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ ΚΑΙ ΑΛΑΜΑΝΑΣ 27,13451,38.051784,23.694702,3.573514971209943,3.9795193672266,4.680137643350522,5.425488284154874,6.172535610301773,6.753489561143468,7.228834748299832,7.830425351776274,8.438766749894477,9.060749800364974,9.306218706498212,9.592966707057258,10.296445076508244,10.69021584859274,11.476787054813038,12.469079459927098,13.666725205741876,14.681489732096477,16.22334607694457,17.224748133868168,3.573514971209943
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΠΕΤΡΟΥΠΟΛΕΩΣ,ΠΕΤΡΟΥΠΟΛΕΩΣ,ΠΕΤΡΟΥΠΟΛΕΩΣ,Νηπιαγωγεία,Ενιαίου Τύπου Ολοήμερο Νηπιαγωγείο,9050869,4ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΤΡΟΥΠΟΛΗΣ,2105050455.0,2105050455,mail@4nip-petroup.att.sch.gr,ΠΕΤΡΟΥΠΟΛΗΣ,ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ 1,13232,38.044105,23.692293,2.7703437308197625,3.218487073362143,3.948914452894089,4.836298945172304,5.65906644536742,6.191455887244494,6.640328675764494,7.290097717154857,7.920449628802774,8.53811372831031,8.721748801563624,8.977928868942096,9.677635986317066,10.103270751370378,10.887041742262838,11.876522504549571,13.071177666235023,14.064549283128052,15.59044751633715,16.585284583566516,2.7703437308197625
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΧΑΪΔΑΡΙΟΥ,ΧΑΙΔΑΡΙΟΥ,ΧΑΙΔΑΡΙΟΥ,Νηπιαγωγεία,Ενιαίου Τύπου Ολοήμερο Νηπιαγωγείο,9520642,16ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΪΔΑΡΙΟΥ,2105322182.0,2105322182,mail@16nip-chaid.att.sch.gr,ΧΑΙΔΑΡΙ,ΡΙΜΙΝΙ 2,12461,38.016928,23.669227,2.40978316346731,2.978174475983077,3.5337320715579046,5.118601269034757,6.154229218888408,6.286920838408819,6.478640381046685,7.320209632886658,7.991729696956056,8.508834734490883,8.285337107617165,8.305382466256743,8.910609922817336,9.518104838157926,10.223267353318771,11.129886006509878,12.240561687216934,13.04401971513745,14.402529572921168,15.320604875968646,2.40978316346731
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,Νηπιαγωγεία,Ενιαίου Τύπου Ολοήμερο Νηπιαγωγείο,9051632,13ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,2105616302.0,2105616302,mail@13nip-ag-varvar.att.sch.gr,ΑΓΙΑ ΒΑΡΒΑΡΑ,ΡΑΙΔΕΣΤΟΥ 2,12351,37.994412,23.662828,3.876121182079683,4.109019647956901,4.242700939064403,5.679423726370161,6.610577093070888,6.469072059104838,6.457859713508979,7.292013653471798,7.9035408624854755,8.297520655787698,7.827458405648586,7.684752603880164,8.166455420215883,8.845305884560004,9.446115383071335,10.242231677613148,11.242804547523273,11.891803083091336,13.10101276066804,13.94787095963123,3.876121182079683
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΙΓΑΛΕΩ,ΑΙΓΑΛΕΩ,ΑΙΓΑΛΕΩ,Δημοτικά Σχολεία,Ενιαίου Τύπου Ολοήμερο Δημοτικό Σχολείο,9050350,14ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΙΓΑΛΕΩ ΔΙΟΝΥΣΙΟΣ ΣΟΛΩΜΟΣ,2105448444.0,,mail@14dim-aigal.att.sch.gr,ΑΙΓΑΛΕΩ,ΑΙΓΙΝΗΣ 8,12444,37.991295,23.667469,3.694234264088299,3.831667104937053,3.866205685193835,5.232884433349063,6.131921095729971,5.951537861885422,5.914676994729372,6.741561200652009,7.343300803045153,7.724216406220665,7.237712337842305,7.0869585795350805,7.563988889616057,8.244094173705397,8.842321992081752,9.63791058154995,10.640340269401486,11.29537401681833,12.515077502849216,13.36875539779574,3.694234264088299
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΧΑΪΔΑΡΙΟΥ,ΧΑΙΔΑΡΙΟΥ,ΧΑΙΔΑΡΙΟΥ,Νηπιαγωγεία,Ενιαίου Τύπου Ολοήμερο Νηπιαγωγείο,9050762,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΪΔΑΡΙΟΥ,2105819911.0,2105325688,mail@2nip-chaid.att.sch.gr,ΧΑΙΔΑΡΙ,ΗΡ. ΠΟΛΥΤΕΧΝΕΙΟΥ 102,12462,38.01821,23.65447,4.046110543977974,4.615720738463257,5.142485014177685,6.731377039045939,7.763206477726944,7.854384003074343,8.006556420141255,8.855462434222744,9.51937847333694,10.010992713606433,9.716628788580929,9.68390731447977,10.250423026621384,10.888592529936034,11.56031196705606,12.42870285850058,13.497983671333373,14.23277863044492,15.518172712730548,16.398434714085393,4.046110543977974
